playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
hermaba01,1942,BBWAA,233,175,1,f,Player,
hoytwa01,1942,BBWAA,233,175,1,f,Player,
kellejo01,1942,BBWAA,233,175,1,f,Player,
kerrdi01,1942,BBWAA,233,175,1,f,Player,
lathaar01,1942,BBWAA,233,175,1,f,Player,
lowebo01,1942,BBWAA,233,175,1,f,Player,
mageesh01,1942,BBWAA,233,175,1,f,Player,
phillde01,1942,BBWAA,233,175,1,f,Player,
roushed01,1942,BBWAA,233,175,1,f,Player,
rusieam01,1942,BBWAA,233,175,1,f,Player,
schaege01,1942,BBWAA,233,175,1,f,Player,
scottev01,1942,BBWAA,233,175,1,f,Player,
steinha01,1942,BBWAA,233,175,1,f,Player,
tennefr02,1942,BBWAA,233,175,1,f,Player,
wambsbi01,1942,BBWAA,233,175,1,f,Player,
wilsoha01,1942,BBWAA,233,175,1,f,Player,
woodjo02,1942,BBWAA,233,175,1,f,Player,
landike99,1944,Old Timers,,,,t,Pioneer/Executive,
chancfr01,1945,BBWAA,247,186,179,f,Player,
wadderu01,1945,BBWAA,247,186,154,f,Player,
walshed01,1945,BBWAA,247,186,137,f,Player,
eversjo01,1945,BBWAA,247,186,134,f,Player,
bresnro01,1945,BBWAA,247,186,133,f,Player,
huggimi01,1945,BBWAA,247,186,133,f,Manager,
cochrmi01,1945,BBWAA,247,186,125,f,Player,
colliji01,1945,BBWAA,247,186,121,f,Player,
delahed01,1945,BBWAA,247,186,111,f,Player,
griffcl01,1945,BBWAA,247,186,108,f,Pioneer/Executive,
friscfr01,1945,BBWAA,247,186,101,f,Player,
jennihu01,1945,BBWAA,247,186,92,f,Player,
robinwi01,1945,BBWAA,247,186,81,f,Manager,
traynpi01,1945,BBWAA,247,186,81,f,Player,
duffyhu01,1945,BBWAA,247,186,64,f,Player,
clarkfr01,1945,BBWAA,247,186,53,f,Player,
maranra01,1945,BBWAA,247,186,51,f,Player,
tinkejo01,1945,BBWAA,247,186,49,f,Player,
brownmo01,1945,BBWAA,247,186,46,f,Player,
pennohe01,1945,BBWAA,247,186,45,f,Player,
mcginjo01,1945,BBWAA,247,186,44,f,Player,
bendech01,1945,BBWAA,247,186,40,f,Player,
planked01,1945,BBWAA,247,186,33,f,Player,
schalra01,1945,BBWAA,247,186,33,f,Player,
terrybi01,1945,BBWAA,247,186,32,f,Player,
grovele01,1945,BBWAA,247,186,28,f,Player,
bakerfr01,1945,BBWAA,247,186,26,f,Player,
hubbeca01,1945,BBWAA,247,186,24,f,Player,
jossad01,1945,BBWAA,247,186,23,f,Player,
youngro01,1945,BBWAA,247,186,22,f,Player,
vanceda01,1945,BBWAA,247,186,18,f,Player,
deandi01,1945,BBWAA,247,186,17,f,Player,
dickebi01,1945,BBWAA,247,186,17,f,Player,
klingjo01,1945,BBWAA,247,186,12,f,Player,
gehrich01,1945,BBWAA,247,186,10,f,Player,
ruckena01,1945,BBWAA,247,186,10,f,Player,
adamsba01,1945,BBWAA,247,186,7,f,Player,
gomezle01,1945,BBWAA,247,186,7,f,Player,
heilmha01,1945,BBWAA,247,186,5,f,Player,
nichoki01,1945,BBWAA,247,186,5,f,Player,
roushed01,1945,BBWAA,247,186,5,f,Player,
crawfsa01,1945,BBWAA,247,186,4,f,Player,
lyonste01,1945,BBWAA,247,186,4,f,Player,
carribi02,1945,BBWAA,247,186,3,f,Player,
donovbi01,1945,BBWAA,247,186,3,f,Player,
gowdyha01,1945,BBWAA,247,186,3,f,Player,
greenha01,1945,BBWAA,247,186,3,f,Player,
wallabo01,1945,BBWAA,247,186,3,f,Player,
burkeje01,1945,BBWAA,247,186,2,f,Player,
elberki01,1945,BBWAA,247,186,2,f,Player,
granted01,1945,BBWAA,247,186,2,f,Player,
hartnga01,1945,BBWAA,247,186,2,f,Player,
lowebo01,1945,BBWAA,247,186,2,f,Player,
mckecbi01,1945,BBWAA,247,186,2,f,Manager,
phillde01,1945,BBWAA,247,186,2,f,Player,
rickebr01,1945,BBWAA,247,186,2,f,Pioneer/Executive,
stengca01,1945,BBWAA,247,186,2,f,Manager,
wheatza01,1945,BBWAA,247,186,2,f,Player,
beaumgi01,1945,BBWAA,247,186,1,f,Player,
bushdo01,1945,BBWAA,247,186,1,f,Player,
camniho01,1945,BBWAA,247,186,1,f,Player,
careyma01,1945,BBWAA,247,186,1,f,Player,
combsea01,1945,BBWAA,247,186,1,f,Player,
conrowi01,1945,BBWAA,247,186,1,f,Player,
davisha01,1945,BBWAA,247,186,1,f,Player,
dimagjo01,1945,BBWAA,247,186,1,f,Player,
dinnebi01,1945,BBWAA,247,186,1,f,Player,
donlimi01,1945,BBWAA,247,186,1,f,Player,
dunnja01,1945,BBWAA,247,186,1,f,Player,
gleaski01,1945,BBWAA,247,186,1,f,Player,
gordojo01,1945,BBWAA,247,186,1,f,Player,
grimmch01,1945,BBWAA,247,186,1,f,Player,
grohhe01,1945,BBWAA,247,186,1,f,Player,
kerrdi01,1945,BBWAA,247,186,1,f,Player,
lazzeto01,1945,BBWAA,247,186,1,f,Player,
lewisdu01,1945,BBWAA,247,186,1,f,Player,
longhe01,1945,BBWAA,247,186,1,f,Player,
mageesh01,1945,BBWAA,247,186,1,f,Player,
martipe01,1945,BBWAA,247,186,1,f,Player,
meusebo01,1945,BBWAA,247,186,1,f,Player,
moranpa01,1945,BBWAA,247,186,1,f,Player,
mungova01,1945,BBWAA,247,186,1,f,Player,
murphda02,1945,BBWAA,247,186,1,f,Player,
ritchcl01,1945,BBWAA,247,186,1,f,Player,
rixeyep01,1945,BBWAA,247,186,1,f,Player,
rootch01,1945,BBWAA,247,186,1,f,Player,
rusieam01,1945,BBWAA,247,186,1,f,Player,
seymocy01,1945,BBWAA,247,186,1,f,Player,
sheckji01,1945,BBWAA,247,186,1,f,Player,
southbi01,1945,BBWAA,247,186,1,f,Player,
sweenbi02,1945,BBWAA,247,186,1,f,Player,
tanneje01,1945,BBWAA,247,186,1,f,Player,
vandejo01,1945,BBWAA,247,186,1,f,Player,
willicy01,1945,BBWAA,247,186,1,f,Player,
yerkest02,1945,BBWAA,247,186,1,f,Player,
bresnro01,1945,Old Timers,,,,t,Player,
broutda01,1945,Old Timers,,,,t,Player,
clarkfr01,1945,Old Timers,,,,t,Player,
colliji01,1945,Old Timers,,,,t,Player,
delahed01,1945,Old Timers,,,,t,Player,
duffyhu01,1945,Old Timers,,,,t,Player,
jennihu01,1945,Old Timers,,,,t,Player,
kellyki01,1945,Old Timers,,,,t,Player,
orourji01,1945,Old Timers,,,,t,Player,
robinwi01,1945,Old Timers,,,,t,Manager,
chancfr01,1946,Final Ballot,263,198,150,f,Player,
chancfr01,1946,Nominating Vote,202,,144,f,Player,Top 20
eversjo01,1946,Nominating Vote,202,,130,f,Player,Top 20
huggimi01,1946,Nominating Vote,202,,129,f,Player,Top 20
wadderu01,1946,Nominating Vote,202,,122,f,Player,Top 20
walshed01,1946,Nominating Vote,202,,115,f,Player,Top 20
eversjo01,1946,Final Ballot,263,198,110,f,Player,
huggimi01,1946,Final Ballot,263,198,106,f,Player,
walshed01,1946,Final Ballot,263,198,106,f,Player,
friscfr01,1946,Nominating Vote,202,,104,f,Player,Top 20
hubbeca01,1946,Nominating Vote,202,,101,f,Player,Top 20
wadderu01,1946,Final Ballot,263,198,87,f,Player,
griffcl01,1946,Final Ballot,263,198,82,f,Player,
cochrmi01,1946,Nominating Vote,202,,80,f,Player,Top 20
hubbeca01,1946,Final Ballot,263,198,75,f,Player,
griffcl01,1946,Nominating Vote,202,,73,f,Player,Top 20
grovele01,1946,Nominating Vote,202,,71,f,Player,Top 20
friscfr01,1946,Final Ballot,263,198,67,f,Player,
cochrmi01,1946,Final Ballot,263,198,65,f,Player,
traynpi01,1946,Nominating Vote,202,,65,f,Player,Top 20
grovele01,1946,Final Ballot,263,198,61,f,Player,
brownmo01,1946,Nominating Vote,202,,56,f,Player,Top 20
tinkejo01,1946,Nominating Vote,202,,55,f,Player,Top 20
traynpi01,1946,Final Ballot,263,198,53,f,Player,
mcginjo01,1946,Nominating Vote,202,,53,f,Player,Top 20
maranra01,1946,Nominating Vote,202,,50,f,Player,Top 20
brownmo01,1946,Final Ballot,263,198,48,f,Player,
mcginjo01,1946,Final Ballot,263,198,47,f,Player,
deandi01,1946,Final Ballot,263,198,45,f,Player,
tinkejo01,1946,Final Ballot,263,198,45,f,Player,
gehrich01,1946,Nominating Vote,202,,43,f,Player,Top 20
pennohe01,1946,Nominating Vote,202,,41,f,Player,Top 20
deandi01,1946,Nominating Vote,202,,40,f,Player,Top 20
dickebi01,1946,Nominating Vote,202,,40,f,Player,Top 20
bakerfr01,1946,Nominating Vote,202,,39,f,Player,Top 20
bendech01,1946,Nominating Vote,202,,39,f,Player,Top 20
bakerfr01,1946,Final Ballot,263,198,36,f,Player,
schalra01,1946,Nominating Vote,202,,36,f,Player,Top 20
bendech01,1946,Final Ballot,263,198,35,f,Player,
planked01,1946,Nominating Vote,202,,34,f,Player,Top 20
dickebi01,1946,Final Ballot,263,198,32,f,Player,
terrybi01,1946,Nominating Vote,202,,31,f,Player,Top 20
vanceda01,1946,Nominating Vote,202,,31,f,Player,Top 20
maranra01,1946,Final Ballot,263,198,29,f,Player,
foxxji01,1946,Nominating Vote,202,,26,f,Player,Top 20
youngro01,1946,Nominating Vote,202,,25,f,Player,Top 20
gehrich01,1946,Final Ballot,263,198,23,f,Player,
heilmha01,1946,Nominating Vote,202,,23,f,Player,Top 20
klingjo01,1946,Nominating Vote,202,,20,f,Player,Top 20
pennohe01,1946,Final Ballot,263,198,16,f,Player,
jossad01,1946,Nominating Vote,202,,14,f,Player,Top 20
ruckena01,1946,Nominating Vote,202,,13,f,Player,Top 20
roushed01,1946,Nominating Vote,202,,11,f,Player,Top 20
crawfsa01,1946,Nominating Vote,202,,9,f,Player,Top 20
adamsba01,1946,Nominating Vote,202,,6,f,Player,Top 20
crigelo01,1946,Nominating Vote,202,,6,f,Player,Top 20
marquru01,1946,Nominating Vote,202,,6,f,Player,Top 20
wheatza01,1946,Nominating Vote,202,,6,f,Player,Top 20
woodjo02,1946,Nominating Vote,202,,5,f,Player,Top 20
donovbi01,1946,Nominating Vote,202,,4,f,Player,Top 20
gomezle01,1946,Nominating Vote,202,,4,f,Player,Top 20
wanerpa01,1946,Nominating Vote,202,,4,f,Player,Top 20
lyonste01,1946,Nominating Vote,202,,3,f,Player,Top 20
burkeje01,1946,Nominating Vote,202,,2,f,Player,Top 20
bushdo01,1946,Nominating Vote,202,,2,f,Player,Top 20
coombja01,1946,Nominating Vote,202,,2,f,Player,Top 20
davisha01,1946,Nominating Vote,202,,2,f,Player,Top 20
hartnga01,1946,Nominating Vote,202,,2,f,Player,Top 20
jacksjo01,1946,Nominating Vote,202,,2,f,Player,Top 20
mckecbi01,1946,Nominating Vote,202,,2,f,Player,Top 20
bancrda01,1946,Nominating Vote,202,,1,f,Player,Top 20
beaumgi01,1946,Nominating Vote,202,,1,f,Player,Top 20
bradlbi01,1946,Nominating Vote,202,,1,f,Player,Top 20
chesbja01,1946,Nominating Vote,202,,1,f,Player,Top 20
clarkjo01,1946,Nominating Vote,202,,1,f,Player,Top 20
cravaga01,1946,Nominating Vote,202,,1,f,Player,Top 20
dinnebi01,1946,Nominating Vote,202,,1,f,Player,Top 20
dunnja01,1946,Nominating Vote,202,,1,f,Player,Top 20
granted01,1946,Nominating Vote,202,,1,f,Player,Top 20
grimmch01,1946,Nominating Vote,202,,1,f,Player,Top 20
hoytwa01,1946,Nominating Vote,202,,1,f,Player,Top 20
jonesfi01,1946,Nominating Vote,202,,1,f,Player,Top 20
killebi01,1946,Nominating Vote,202,,1,f,Player,Top 20
knabeot01,1946,Nominating Vote,202,,1,f,Player,Top 20
longhe01,1946,Nominating Vote,202,,1,f,Player,Top 20
mageesh01,1946,Nominating Vote,202,,1,f,Player,Top 20
martipe01,1946,Nominating Vote,202,,1,f,Player,Top 20
nichoki01,1946,Nominating Vote,202,,1,f,Player,Top 20
phillde01,1946,Nominating Vote,202,,1,f,Player,Top 20
ruelmu01,1946,Nominating Vote,202,,1,f,Player,Top 20
sheckji01,1946,Nominating Vote,202,,1,f,Player,Top 20
simmoal01,1946,Nominating Vote,202,,1,f,Player,Top 20
southbi01,1946,Nominating Vote,202,,1,f,Player,Top 20
sparktu01,1946,Nominating Vote,202,,1,f,Player,Top 20
sullibi03,1946,Nominating Vote,202,,1,f,Player,Top 20
tanneje01,1946,Nominating Vote,202,,1,f,Player,Top 20
tennefr01,1946,Nominating Vote,202,,1,f,Player,Top 20
burkeje01,1946,Old Timers,,,,t,Player,
chancfr01,1946,Old Timers,,,,t,Player,
chesbja01,1946,Old Timers,,,,t,Player,
eversjo01,1946,Old Timers,,,,t,Player,
griffcl01,1946,Old Timers,,,,t,Player,
mccarto01,1946,Old Timers,,,,t,Player,
mcginjo01,1946,Old Timers,,,,t,Player,
planked01,1946,Old Timers,,,,t,Player,
tinkejo01,1946,Old Timers,,,,t,Player,
wadderu01,1946,Old Timers,,,,t,Player,
walshed01,1946,Old Timers,,,,t,Player,
hubbeca01,1947,BBWAA,161,121,140,t,Player,
friscfr01,1947,BBWAA,161,121,136,t,Player,
cochrmi01,1947,BBWAA,161,121,128,t,Player,
grovele01,1947,BBWAA,161,121,123,t,Player,
traynpi01,1947,BBWAA,161,121,119,f,Player,
gehrich01,1947,BBWAA,161,121,105,f,Player,
maranra01,1947,BBWAA,161,121,91,f,Player,
deandi01,1947,BBWAA,161,121,88,f,Player,
pennohe01,1947,BBWAA,161,121,86,f,Player,
bendech01,1947,BBWAA,161,121,72,f,Player,
heilmha01,1947,BBWAA,161,121,65,f,Player,
schalra01,1947,BBWAA,161,121,50,f,Player,
vanceda01,1947,BBWAA,161,121,50,f,Player,
bakerfr01,1947,BBWAA,161,121,49,f,Player,
terrybi01,1947,BBWAA,161,121,46,f,Player,
wheatza01,1947,BBWAA,161,121,37,f,Player,
youngro01,1947,BBWAA,161,121,36,f,Player,
woodjo02,1947,BBWAA,161,121,29,f,Player,
roushed01,1947,BBWAA,161,121,25,f,Player,
adamsba01,1947,BBWAA,161,121,22,f,Player,
marquru01,1947,BBWAA,161,121,18,f,Player,
foxxji01,1947,BBWAA,161,121,10,f,Player,
cronijo01,1947,BBWAA,161,121,6,f,Player,
simmoal01,1947,BBWAA,161,121,6,f,Player,
fletcar01,1947,BBWAA,161,121,3,f,Player,
cravaga01,1947,BBWAA,161,121,2,f,Player,
hartnga01,1947,BBWAA,161,121,2,f,Player,
mccarjo99,1947,BBWAA,161,121,2,f,Manager,
rixeyep01,1947,BBWAA,161,121,2,f,Player,
turnete01,1947,BBWAA,161,121,2,f,Player,
dyered01,1947,BBWAA,161,121,1,f,Player,
gelbech01,1947,BBWAA,161,121,1,f,Player,
gomezle01,1947,BBWAA,161,121,1,f,Player,
gowdyha01,1947,BBWAA,161,121,1,f,Player,
haineje01,1947,BBWAA,161,121,1,f,Player,
hargrbu01,1947,BBWAA,161,121,1,f,Player,
kellyge01,1947,BBWAA,161,121,1,f,Player,
lazzeto01,1947,BBWAA,161,121,1,f,Player,
scottev01,1947,BBWAA,161,121,1,f,Player,
pennohe01,1948,BBWAA,121,91,94,t,Player,
traynpi01,1948,BBWAA,121,91,93,t,Player,
simmoal01,1948,BBWAA,121,91,60,f,Player,
gehrich01,1948,BBWAA,121,91,52,f,Player,
terrybi01,1948,BBWAA,121,91,52,f,Player,
wanerpa01,1948,BBWAA,121,91,51,f,Player,
foxxji01,1948,BBWAA,121,91,50,f,Player,
deandi01,1948,BBWAA,121,91,40,f,Player,
heilmha01,1948,BBWAA,121,91,40,f,Player,
dickebi01,1948,BBWAA,121,91,39,f,Player,
maranra01,1948,BBWAA,121,91,38,f,Player,
hartnga01,1948,BBWAA,121,91,33,f,Player,
cronijo01,1948,BBWAA,121,91,25,f,Player,
vanceda01,1948,BBWAA,121,91,23,f,Player,
schalra01,1948,BBWAA,121,91,22,f,Player,
lazzeto01,1948,BBWAA,121,91,21,f,Player,
youngro01,1948,BBWAA,121,91,19,f,Player,
roushed01,1948,BBWAA,121,91,17,f,Player,
gomezle01,1948,BBWAA,121,91,16,f,Player,
lyonste01,1948,BBWAA,121,91,15,f,Player,
wheatza01,1948,BBWAA,121,91,15,f,Player,
careyma01,1948,BBWAA,121,91,9,f,Player,
wilsoji01,1948,BBWAA,121,91,8,f,Player,
grimebu01,1948,BBWAA,121,91,7,f,Player,
hoytwa01,1948,BBWAA,121,91,7,f,Player,
martipe01,1948,BBWAA,121,91,7,f,Player,
combsea01,1948,BBWAA,121,91,6,f,Player,
grimmch01,1948,BBWAA,121,91,6,f,Player,
marquru01,1948,BBWAA,121,91,6,f,Player,
meusebo01,1948,BBWAA,121,91,6,f,Player,
bendech01,1948,BBWAA,121,91,5,f,Player,
dykesji01,1948,BBWAA,121,91,5,f,Player,
jackstr01,1948,BBWAA,121,91,5,f,Player,
mcinnst01,1948,BBWAA,121,91,5,f,Player,
rixeyep01,1948,BBWAA,121,91,5,f,Player,
woodjo02,1948,BBWAA,121,91,5,f,Player,
adamsba01,1948,BBWAA,121,91,4,f,Player,
bakerfr01,1948,BBWAA,121,91,4,f,Player,
bancrda01,1948,BBWAA,121,91,4,f,Player,
bottoji01,1948,BBWAA,121,91,4,f,Player,
huggimi01,1948,BBWAA,121,91,4,f,Manager,
odoulle01,1948,BBWAA,121,91,4,f,Player,
ruffire01,1948,BBWAA,121,91,4,f,Player,
cuyleki01,1948,BBWAA,121,91,3,f,Player,
duganjo01,1948,BBWAA,121,91,3,f,Player,
earnsge01,1948,BBWAA,121,91,3,f,Player,
faberre01,1948,BBWAA,121,91,3,f,Player,
fletcar01,1948,BBWAA,121,91,3,f,Player,
gowdyha01,1948,BBWAA,121,91,3,f,Player,
harribu01,1948,BBWAA,121,91,3,f,Manager,
kleinch01,1948,BBWAA,121,91,3,f,Player,
rommeed01,1948,BBWAA,121,91,3,f,Player,
rootch01,1948,BBWAA,121,91,3,f,Player,
scottev01,1948,BBWAA,121,91,3,f,Player,
bluegos01,1948,BBWAA,121,91,2,f,Player,
coombja01,1948,BBWAA,121,91,2,f,Player,
coopewi01,1948,BBWAA,121,91,2,f,Player,
covelst01,1948,BBWAA,121,91,2,f,Player,
fitzsfr01,1948,BBWAA,121,91,2,f,Player,
hackst01,1948,BBWAA,121,91,2,f,Player,
haineje01,1948,BBWAA,121,91,2,f,Player,
hermaba01,1948,BBWAA,121,91,2,f,Player,
hoopeha01,1948,BBWAA,121,91,2,f,Player,
kellyge01,1948,BBWAA,121,91,2,f,Player,
klingjo01,1948,BBWAA,121,91,2,f,Player,
oneilst01,1948,BBWAA,121,91,2,f,Player,
quinnja01,1948,BBWAA,121,91,2,f,Player,
schacal01,1948,BBWAA,121,91,2,f,Player,
wilsoha01,1948,BBWAA,121,91,2,f,Player,
wrighgl01,1948,BBWAA,121,91,2,f,Player,
bartedi01,1948,BBWAA,121,91,1,f,Player,
bigbeca01,1948,BBWAA,121,91,1,f,Player,
cadorle01,1948,BBWAA,121,91,1,f,Player,
camildo01,1948,BBWAA,121,91,1,f,Player,
davissp01,1948,BBWAA,121,91,1,f,Player,
derripa01,1948,BBWAA,121,91,1,f,Player,
durocle01,1948,BBWAA,121,91,1,f,Manager,
ferrewe01,1948,BBWAA,121,91,1,f,Player,
fonsele01,1948,BBWAA,121,91,1,f,Player,
gosligo01,1948,BBWAA,121,91,1,f,Player,
grohhe01,1948,BBWAA,121,91,1,f,Player,
hafeych01,1948,BBWAA,121,91,1,f,Player,
hallabi01,1948,BBWAA,121,91,1,f,Player,
hermabi01,1948,BBWAA,121,91,1,f,Player,
johnsbo01,1948,BBWAA,121,91,1,f,Player,
kremera01,1948,BBWAA,121,91,1,f,Player,
manushe01,1948,BBWAA,121,91,1,f,Player,
medwijo01,1948,BBWAA,121,91,1,f,Player,
milledo02,1948,BBWAA,121,91,1,f,Player,
mulcahu01,1948,BBWAA,121,91,1,f,Player,
mungova01,1948,BBWAA,121,91,1,f,Player,
oeschjo01,1948,BBWAA,121,91,1,f,Player,
ricesa01,1948,BBWAA,121,91,1,f,Player,
schanwa01,1948,BBWAA,121,91,1,f,Player,
schumha02,1948,BBWAA,121,91,1,f,Player,
selkige01,1948,BBWAA,121,91,1,f,Player,
severha01,1948,BBWAA,121,91,1,f,Player,
seweljo01,1948,BBWAA,121,91,1,f,Player,
sewellu01,1948,BBWAA,121,91,1,f,Player,
sherdbi01,1948,BBWAA,121,91,1,f,Player,
shockur01,1948,BBWAA,121,91,1,f,Player,
smithea02,1948,BBWAA,121,91,1,f,Player,
smithsh01,1948,BBWAA,121,91,1,f,Player,
stengca01,1948,BBWAA,121,91,1,f,Manager,
westsa01,1948,BBWAA,121,91,1,f,Player,
willicy01,1948,BBWAA,121,91,1,f,Player,
gehrich01,1949,Run Off,187,,159,t,Player,1st
ottme01,1949,Run Off,187,,128,f,Player,1st
gehrich01,1949,BBWAA,153,115,102,f,Player,
ottme01,1949,BBWAA,153,115,94,f,Player,
simmoal01,1949,BBWAA,153,115,89,f,Player,
foxxji01,1949,Run Off,187,,89,f,Player,1st
deandi01,1949,BBWAA,153,115,88,f,Player,
foxxji01,1949,BBWAA,153,115,85,f,Player,
terrybi01,1949,BBWAA,153,115,81,f,Player,
deandi01,1949,Run Off,187,,81,f,Player,1st
simmoal01,1949,Run Off,187,,76,f,Player,1st
wanerpa01,1949,BBWAA,153,115,73,f,Player,
greenha01,1949,BBWAA,153,115,67,f,Player,
dickebi01,1949,BBWAA,153,115,65,f,Player,
wanerpa01,1949,Run Off,187,,63,f,Player,1st
heilmha01,1949,BBWAA,153,115,59,f,Player,
maranra01,1949,BBWAA,153,115,58,f,Player,
heilmha01,1949,Run Off,187,,52,f,Player,1st
terrybi01,1949,Run Off,187,,48,f,Player,1st
greenha01,1949,Run Off,187,,44,f,Player,1st
dickebi01,1949,Run Off,187,,39,f,Player,1st
maranra01,1949,Run Off,187,,39,f,Player,1st
hartnga01,1949,BBWAA,153,115,35,f,Player,
cronijo01,1949,BBWAA,153,115,33,f,Player,
vanceda01,1949,BBWAA,153,115,33,f,Player,
lyonste01,1949,BBWAA,153,115,29,f,Player,
schalra01,1949,BBWAA,153,115,24,f,Player,
wilsoha01,1949,BBWAA,153,115,24,f,Player,
ruffire01,1949,BBWAA,153,115,22,f,Player,
lazzeto01,1949,BBWAA,153,115,20,f,Player,
youngro01,1949,BBWAA,153,115,20,f,Player,
gomezle01,1949,BBWAA,153,115,17,f,Player,
schalra01,1949,Run Off,187,,17,f,Player,1st
martipe01,1949,BBWAA,153,115,16,f,Player,
cronijo01,1949,Run Off,187,,16,f,Player,1st
wheatza01,1949,BBWAA,153,115,15,f,Player,
vanceda01,1949,Run Off,187,,15,f,Player,1st
roushed01,1949,BBWAA,153,115,14,f,Player,
lyonste01,1949,Run Off,187,,14,f,Player,1st
careyma01,1949,BBWAA,153,115,12,f,Player,
wilsoha01,1949,Run Off,187,,12,f,Player,1st
harribu01,1949,BBWAA,153,115,11,f,Player,
youngro01,1949,Run Off,187,,11,f,Player,1st
gowdyha01,1949,BBWAA,153,115,10,f,Player,
grimmch01,1949,BBWAA,153,115,10,f,Player,
kleinch01,1949,BBWAA,153,115,9,f,Player,
bottoji01,1949,BBWAA,153,115,8,f,Player,
grimebu01,1949,BBWAA,153,115,8,f,Player,
mcinnst01,1949,BBWAA,153,115,8,f,Player,
dykesji01,1949,BBWAA,153,115,7,f,Player,
hoytwa01,1949,BBWAA,153,115,7,f,Player,
southbi01,1949,BBWAA,153,115,7,f,Player,
hartnga01,1949,Run Off,187,,7,f,Player,1st
combsea01,1949,BBWAA,153,115,6,f,Player,
faberre01,1949,BBWAA,153,115,6,f,Player,
jackstr01,1949,BBWAA,153,115,6,f,Player,
oneilst01,1949,BBWAA,153,115,6,f,Player,
wilsoji01,1949,BBWAA,153,115,6,f,Player,
lazzeto01,1949,Run Off,187,,6,f,Player,1st
adamsba01,1949,BBWAA,153,115,5,f,Player,
bancrda01,1949,BBWAA,153,115,5,f,Player,
hermaba01,1949,BBWAA,153,115,5,f,Player,
coopewi01,1949,BBWAA,153,115,4,f,Player,
cuyleki01,1949,BBWAA,153,115,4,f,Player,
gosligo01,1949,BBWAA,153,115,4,f,Player,
hackst01,1949,BBWAA,153,115,4,f,Player,
hardeme01,1949,BBWAA,153,115,4,f,Player,
marquru01,1949,BBWAA,153,115,4,f,Player,
odoulle01,1949,BBWAA,153,115,4,f,Player,
rixeyep01,1949,BBWAA,153,115,4,f,Player,
ruffire01,1949,Run Off,187,,4,f,Player,1st
covelst01,1949,BBWAA,153,115,3,f,Player,
meusebo01,1949,BBWAA,153,115,3,f,Player,
ricesa01,1949,BBWAA,153,115,3,f,Player,
scottev01,1949,BBWAA,153,115,3,f,Player,
stengca01,1949,BBWAA,153,115,3,f,Player,
wanerll01,1949,BBWAA,153,115,3,f,Player,
bendech01,1949,BBWAA,153,115,2,f,Player,
duganjo01,1949,BBWAA,153,115,2,f,Player,
earnsge01,1949,BBWAA,153,115,2,f,Player,
fitzsfr01,1949,BBWAA,153,115,2,f,Player,
gelbech01,1949,BBWAA,153,115,2,f,Player,
hafeych01,1949,BBWAA,153,115,2,f,Player,
haineje01,1949,BBWAA,153,115,2,f,Player,
jurgebi01,1949,BBWAA,153,115,2,f,Player,
lucasre01,1949,BBWAA,153,115,2,f,Player,
rommeed01,1949,BBWAA,153,115,2,f,Player,
shockur01,1949,BBWAA,153,115,2,f,Player,
warnelo01,1949,BBWAA,153,115,2,f,Player,
willicy01,1949,BBWAA,153,115,2,f,Player,
averiea01,1949,BBWAA,153,115,1,f,Player,
bluegos01,1949,BBWAA,153,115,1,f,Player,
bodiepi01,1949,BBWAA,153,115,1,f,Player,
burnsge01,1949,BBWAA,153,115,1,f,Player,
chapmbe01,1949,BBWAA,153,115,1,f,Player,
davissp01,1949,BBWAA,153,115,1,f,Player,
durocle01,1949,BBWAA,153,115,1,f,Player,
ehmkeho01,1949,BBWAA,153,115,1,f,Player,
ferrewe01,1949,BBWAA,153,115,1,f,Player,
fletcar01,1949,BBWAA,153,115,1,f,Player,
judgejo01,1949,BBWAA,153,115,1,f,Player,
kellyge01,1949,BBWAA,153,115,1,f,Player,
kerrdi01,1949,BBWAA,153,115,1,f,Player,
lindsfr01,1949,BBWAA,153,115,1,f,Player,
lopezal01,1949,BBWAA,153,115,1,f,Player,
manushe01,1949,BBWAA,153,115,1,f,Player,
myerbu01,1949,BBWAA,153,115,1,f,Player,
nehfar01,1949,BBWAA,153,115,1,f,Player,
peckiro01,1949,BBWAA,153,115,1,f,Player,
pruethu01,1949,BBWAA,153,115,1,f,Player,
ringji01,1949,BBWAA,153,115,1,f,Player,
rootch01,1949,BBWAA,153,115,1,f,Player,
selkige01,1949,BBWAA,153,115,1,f,Player,
sherdbi01,1949,BBWAA,153,115,1,f,Player,
toneyfr01,1949,BBWAA,153,115,1,f,Player,
werbebi01,1949,BBWAA,153,115,1,f,Player,
wittwh01,1949,BBWAA,153,115,1,f,Player,
wrighgl01,1949,BBWAA,153,115,1,f,Player,
brownmo01,1949,Old Timers,,,,t,Player,
nichoki01,1949,Old Timers,,,,t,Player,
ottme01,1950,BBWAA,168,126,115,f,Player,
terrybi01,1950,BBWAA,168,126,105,f,Player,
foxxji01,1950,BBWAA,168,126,103,f,Player,
wanerpa01,1950,BBWAA,168,126,95,f,Player,
simmoal01,1950,BBWAA,168,126,90,f,Player,
heilmha01,1950,BBWAA,168,126,87,f,Player,
deandi01,1950,BBWAA,168,126,85,f,Player,
dickebi01,1950,BBWAA,168,126,78,f,Player,
maranra01,1950,BBWAA,168,126,66,f,Player,
greenha01,1950,BBWAA,168,126,64,f,Player,
